"scenario_id","study","rep","generator","n","nu","ok","convergence","strict_success","logLik","grad_norm","alpha_grad_norm","hat_mu1","hat_mu2","hat_sigma1","hat_sigma2","hat_rho","hat_delta1","hat_delta2","hat_alpha1","hat_alpha2","hat_lambda1","hat_lambda2","hat_alpha_norm","hat_alpha_angle","true_mu1","true_mu2","true_sigma1","true_sigma2","true_rho","true_delta1","true_delta2","true_alpha1","true_alpha2","true_lambda1","true_lambda2","true_alpha_norm","true_alpha_angle","cover_obs_rho","cover_sand_rho","cover_obs_delta1","cover_sand_delta1","cover_obs_delta2","cover_sand_delta2","cover_obs_alpha1","cover_sand_alpha1","cover_obs_alpha2","cover_sand_alpha2","source_file"
"baseline_gaussian_n300","baseline_accuracy",651,"gaussian",300,6,TRUE,0,FALSE,-617.252833175458,0.263852902691325,0.0205414958926732,0.440168990414429,-0.23888058317633,0.951907630736559,0.923343276460988,0.447767234192211,0.610012490659943,0.432419198749517,0.839457129336663,-0.386496642665946,1.08519419501317,-0.468136040213114,0.924157955539095,-24.7219389358042,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"baseline_gaussian_n300","baseline_accuracy",779,"gaussian",300,6,TRUE,0,FALSE,-596.915876976023,0.153450974312791,0.0096122011210796,0.306307524158372,-0.196805300938135,1.09155135266356,0.905408439748861,0.333779473294238,0.79812293933065,0.342585581926723,1.15395980700122,-0.991367573301536,1.37876157679687,-1.16155332292019,1.52132603394804,-40.6658953708485,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"baseline_gaussian_n300","baseline_accuracy",907,"gaussian",300,6,TRUE,0,FALSE,-602.178287601534,0.149016784761163,0.00221987374611061,0.397808219238316,-0.176222558445357,1.0213717381683,0.926558460770304,0.452944916068684,0.726868114418952,0.445003365420736,0.832334525529338,-0.765215541610323,1.19555024697027,-0.92634092626079,1.13063503727336,-42.5942073628476,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"robust_rmse_gaussian","robust_rmse",11,"gaussian",300,6,TRUE,0,FALSE,-597.454257606244,0.307790683149547,0.01453168734502,0.383631792337267,-0.165629144965373,0.974187454749734,0.859900169702813,0.322374685408587,0.58757328736298,0.284931991064532,1.40968053596511,-0.789261032665863,1.72294182865197,-0.969617739255574,1.61559035376041,-29.2438733983975,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"robust_rmse_gaussian","robust_rmse",139,"gaussian",300,6,TRUE,0,FALSE,-610.693165530787,0.096280046240073,0.028663267762112,0.35368714053099,-0.194317397293053,0.915789406311121,0.912994417241625,0.289018270114391,0.67051074305289,0.434872976476888,0.865257959923866,-0.681143507196257,1.16937016330825,-0.779312679639911,1.1011938133713,-38.2103298338943,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"robust_rmse_t6","robust_rmse",11,"t",300,6,TRUE,0,FALSE,-721.81607147686,0.330338095021801,0.0791779428650395,0.456624517989565,-0.140392624192651,0.982965295991272,0.891104809354465,0.415059050521468,0.436204490805769,0.413758943257062,0.685909208077006,-0.775004512868098,1.05748949721261,-0.955943334352147,1.03494127209748,-48.4899188224776,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"robust_rmse_t6","robust_rmse",139,"t",300,6,TRUE,0,FALSE,-708.913566883772,0.133851649183379,0.00532661232768932,0.283790717725913,-0.181274096481392,1.12169789552219,0.963544272566123,0.398946007055298,0.572426546458735,0.401056504505696,1.46142689712278,-1.02452543744613,1.70024825131576,-1.15956167168165,1.78477476102955,-35.0321691370385,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"coverage_gaussian_n150","coverage",11,"gaussian",150,6,TRUE,0,FALSE,-303.491816261176,0.017876812794535,0.0117458579320266,0.292741840762341,-0.199819733110006,1.05100723083531,0.921159618993674,0.427336795472983,0.671011973940203,0.365315815852365,0.956677378983135,-0.911905074393335,1.32035907477105,-1.0949691174567,1.32166655104923,-43.6274229736442,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0010.csv"
"coverage_gaussian_n150","coverage",139,"gaussian",150,6,TRUE,0,TRUE,-304.193719294313,0.0143509791079118,0.00286279713482468,0.371376992397096,-0.168219521345736,0.98331435359104,0.856140521225102,0.363212886746497,0.585437072265659,0.30339194696345,0.947912832858942,-0.883334834660136,1.31419704200869,-1.10739186845198,1.29569254409475,-42.9803310154527,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0010.csv"
"coverage_gaussian_n300","coverage",11,"gaussian",300,6,TRUE,0,FALSE,-606.653537384205,0.0619337080207372,0.00267099106904755,0.312062474097331,-0.240206368491297,1.16053429043853,0.876267722392164,0.382253669163553,0.830020834094315,0.379594946733942,1.14262417808067,-0.679128211344644,1.22664043527687,-0.838718058726887,1.32921222525927,-30.7254860118222,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0010.csv"
"coverage_gaussian_n300","coverage",139,"gaussian",300,6,TRUE,0,FALSE,-618.081916447618,0.0394301217185086,0.007582618541682,0.301382719262879,-0.206980026332409,1.16827781974038,0.877829365991456,0.340984699659641,0.808422574645592,0.440626882448994,0.94707582662899,-0.669138245625931,1.01841164412338,-0.810860393808892,1.15961140609444,-35.2423830163863,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0010.csv"
"coverage_t6_n300","coverage",11,"t",300,6,TRUE,0,FALSE,-684.36618054995,0.0657585509952746,0.0099061091162377,0.468720478292996,-0.153323333285627,0.893271395747468,0.88536219089395,0.350057339053395,0.601376521231286,0.47306283355676,0.708767944805749,-0.5799485476732,1.03607475759771,-0.699286049755548,0.915801461853179,-39.2917069771934,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"chunk_0010.csv"
"coverage_t6_n300","coverage",139,"t",300,6,TRUE,0,FALSE,-672.642623523973,0.114702214283428,0.01151233252834,0.281487764557652,-0.245621173321083,1.18622583491919,0.818543430548964,0.355049429057112,0.766949027241998,0.406982995158035,1.45249555394895,-0.878025695185457,1.505585481313,-1.14742607195505,1.69725438742911,-31.1527345580506,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0010.csv"
"sample_size_gaussian_n150","sample_size",11,"gaussian",150,6,TRUE,0,TRUE,-287.932668595272,0.0483103340824663,0.00482008186922891,0.388492583623456,-0.302259831464818,0.995051349192336,0.826775068207512,0.388977836069474,0.748173893654465,0.474724539379388,1.06938105274529,-0.421635406438822,1.25361170484231,-0.553571294409702,1.14950087078412,-21.5183187738481,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"sample_size_gaussian_n150","sample_size",139,"gaussian",150,6,TRUE,0,TRUE,-299.173303665745,0.013903063928373,0.00332168411781775,0.292895332059955,-0.177500769705535,1.07797363826116,0.921773431694556,0.335039761462165,0.705595512027541,0.629072439063682,1.131702096207,-0.777888619641884,1.30644447440988,-0.895670545929556,1.37326630306277,-34.503139919364,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"sample_size_gaussian_n300","sample_size",11,"gaussian",300,6,TRUE,0,FALSE,-623.056024629105,0.181854928282554,0.0109345222187604,0.350337629172338,-0.261976985373471,1.11901818411686,0.950124934524302,0.37124608226563,0.71148940694962,0.484916861144651,1.09033632924022,-0.650826054079265,1.20690549038277,-0.737710836237961,1.26980623070192,-30.8331437932756,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"sample_size_gaussian_n300","sample_size",139,"gaussian",300,6,TRUE,0,FALSE,-600.962643342223,0.0387557287157335,0.00733344911840413,0.304697294896246,-0.292658642435947,1.01743742592287,0.898608346980573,0.508421304924242,0.7152979062867,0.307369365085725,0.911702731094096,-0.610158457648098,1.25015697086232,-0.788522939388793,1.09703929433906,-33.7924776602544,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"sample_size_gaussian_n1000","sample_size",11,"gaussian",1000,6,TRUE,0,FALSE,-2024.82880096356,4.7215580618107,0.305355887137872,0.286077667241455,-0.316364578469918,1.08867116952092,0.884978607372629,0.439396770619093,0.669680248593749,0.406115609421593,1.17520635334985,-0.565131262690641,1.33340376615675,-0.71088360888306,1.30402581148694,-25.6818925826543,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"sample_size_gaussian_n1000","sample_size",139,"gaussian",1000,6,TRUE,0,FALSE,-2014.22220672209,4.70273419551638,0.545539856692587,0.320390022003134,-0.197898430654556,1.10374743498485,0.910197990252742,0.42691511939028,0.747897810597214,0.395570396726374,1.08350542701446,-0.739805721087163,1.29809306944708,-0.898821118553085,1.31198190358064,-34.3248363239482,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0010.csv"
"baseline_gaussian_n300","baseline_accuracy",12,"gaussian",300,6,TRUE,0,FALSE,-597.568864336535,0.0635787470192743,0.0113797761896514,0.300056781531578,-0.181198629685589,1.01291914329873,0.892321671953565,0.283175599421581,0.748105558973218,0.447898082660364,1.29847606443067,-0.702333616648137,1.48664179800749,-0.820677598239078,1.47624950430929,-28.4085429411844,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",140,"gaussian",300,6,TRUE,0,FALSE,-592.449881917371,0.0644165238515449,0.0153920166561094,0.344506719543704,-0.223649833710627,1.12437351902362,0.818812529874003,0.408731043193439,0.673182731888516,0.428263116305581,1.17552446058108,-0.67248189546256,1.31334862222842,-0.899890227343344,1.35428566305243,-29.7725643011296,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",268,"gaussian",300,6,TRUE,0,FALSE,-619.29534057032,0.0509831242096786,0.00727160190833407,0.271180841288611,-0.231948937901272,1.10788168084952,0.916230316372088,0.38527063758262,0.719609511537007,0.361986723432591,1.0922204916574,-0.789576548959461,1.28341214642568,-0.933856809698103,1.34773021375313,-35.8635231347391,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",396,"gaussian",300,6,TRUE,0,FALSE,-607.106480509061,0.0159983714106641,0.00761363827982779,0.302717130959617,-0.185471722892477,1.10916983656558,0.924786811775575,0.376709509070345,0.737786441192929,0.399201662805041,1.15962928384604,-1.05645234759407,1.43283270901015,-1.23322374466654,1.56870380846426,-42.3343323731548,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",524,"gaussian",300,6,TRUE,0,FALSE,-595.500699667476,0.0528462038762303,0.0191902663934731,0.29783891152867,-0.141192142012286,1.06905507160529,0.862918610252722,0.323217238301851,0.572035569549755,0.364864377146237,1.53161291797732,-1.20887656883963,1.81890041750509,-1.48037555595552,1.95121005768331,-38.2834442924781,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",652,"gaussian",300,6,TRUE,0,FALSE,-593.160686101136,0.0280793661071953,0.0140640282254277,0.327819064727465,-0.199956578273239,1.0506986336371,0.955671086145551,0.451913411153336,0.731253479720961,0.491941787588793,1.14092902465557,-0.76209463735726,1.45332044940227,-0.893934117942009,1.37204492477113,-33.7413277648323,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",780,"gaussian",300,6,TRUE,0,FALSE,-617.77813291657,0.225821305794949,0.0228626660280602,0.376619143059431,-0.132030298005416,1.0226789732706,0.938307898561994,0.307734147833525,0.644897926355774,0.401746824685921,1.17522749447463,-0.946970194367461,1.44865157206017,-1.06070532931358,1.50927539328959,-38.8610359069359,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",908,"gaussian",300,6,TRUE,0,FALSE,-622.262935152149,0.246490380416217,0.0332823014695947,0.388762471478046,-0.248730630677521,1.07027776889938,0.912532285670457,0.433111474393889,0.778044026003855,0.320785847425456,0.792099834743532,-0.698115657189903,1.05351894683286,-0.848770583788152,1.05583503399651,-41.3912774765851,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"robust_rmse_gaussian","robust_rmse",12,"gaussian",300,6,TRUE,0,FALSE,-612.336125738259,0.038293108555203,0.00900543889960002,0.386591521320795,-0.290484824060331,0.950754503335126,0.8452445972911,0.422171154732936,0.63440302988364,0.450110645255533,0.584243160551536,-0.472156094011172,0.845780568681072,-0.616208456425424,0.751180036850777,-38.9434095514832,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"robust_rmse_gaussian","robust_rmse",140,"gaussian",300,6,TRUE,0,FALSE,-599.082931400121,0.127111797410676,0.0131148691005188,0.335753660581368,-0.195331815031878,1.07762311056273,0.975206561312583,0.356151990443139,0.826175130930899,0.570227027297297,1.10621128718776,-0.734575723151386,1.28634090915935,-0.806109603595482,1.32789491487277,-33.5860090890738,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"robust_rmse_t6","robust_rmse",12,"t",300,6,TRUE,0,FALSE,-713.815413542177,0.033488722303168,0.0141091025441192,0.407859132652278,-0.152848917411826,1.06825782234575,0.950228446596894,0.392160874065063,0.668781293726287,0.512364135883859,0.849765543031146,-0.644598817651484,1.05270867589815,-0.737432780710278,1.06658760251594,-37.1825278728002,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"robust_rmse_t6","robust_rmse",140,"t",300,6,TRUE,0,FALSE,-671.817945688635,0.139938959817864,0.00920918639297126,0.31258452595844,-0.240705292186982,1.00069415680396,0.8300778905417,0.457375905215554,0.709182149973679,0.380966764233688,0.89057434923095,-0.556176076010243,1.17581361967049,-0.75345640238069,1.04997833264991,-31.9853515403568,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"coverage_gaussian_n150","coverage",12,"gaussian",150,6,TRUE,0,TRUE,-315.864786775117,0.00532971965041201,0.00111968553844926,0.237799721306192,-0.275247802258246,1.06492860141423,0.920902984501131,0.400626215206648,0.565622898736425,0.344381023429842,1.03451963007754,-0.840189577500654,1.316418902849,-0.995757100745113,1.33272254845354,-39.0819263555653,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0011.csv"
"coverage_gaussian_n150","coverage",140,"gaussian",150,6,TRUE,0,FALSE,-311.283817347611,0.0535130579801443,0.00694792861376185,0.370094822098026,-0.340259394012071,1.01591808879608,0.859968924740175,0.372693788030087,0.58058201326424,0.460233736364929,0.99946805628546,-0.539887175843722,1.19724478466457,-0.676540227621385,1.13596415356099,-28.3767874139878,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0011.csv"
"coverage_gaussian_n300","coverage",12,"gaussian",300,6,TRUE,0,TRUE,-578.519418393939,0.020162481529128,0.00284736925148236,0.297505999680092,-0.198676307374649,1.10006428583199,0.882927140963878,0.40288186621935,0.775277935440497,0.473039358587003,1.25795086246635,-0.851940864220503,1.48442598047228,-1.05425070966864,1.51929049510244,-34.1076227796595,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0011.csv"
"coverage_gaussian_n300","coverage",140,"gaussian",300,6,TRUE,0,FALSE,-600.560506880935,0.103353279661091,0.015535949933819,0.28936130017416,-0.247180238490293,1.18550760288672,0.931105529156474,0.332256354644959,0.806002119074978,0.495989626804009,1.4408475468484,-0.753960274230656,1.43942090958517,-0.858520709960475,1.62619117829886,-27.6219621378738,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0011.csv"
"coverage_t6_n300","coverage",12,"t",300,6,TRUE,0,FALSE,-742.274753004779,0.0560531049078327,0.00838876986430762,0.310935351760855,-0.126112849812341,1.26945652707686,1.02759994721377,0.332925391881875,0.763897782174308,0.41069730742797,1.17779154988421,-0.899722863678386,1.17802675911122,-0.928527045502469,1.48212488218918,-37.3764521697234,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"chunk_0011.csv"
"coverage_t6_n300","coverage",140,"t",300,6,TRUE,0,FALSE,-712.237154763682,0.0235621849753779,0.00678473758462584,0.282151197294588,-0.672737178681195,1.12222688094756,0.972491250344777,0.637404647508757,0.65231798780987,0.21586556208297,1.06792840658261,-0.0114756609095566,0.960074501863533,-0.0153145019799425,1.06799006192913,-0.615660775932711,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"chunk_0011.csv"
"sample_size_gaussian_n150","sample_size",12,"gaussian",150,6,TRUE,0,FALSE,-310.236221140873,0.0362245804738963,0.00539893290578921,0.474853062678633,-0.388823790648228,0.934590729086483,0.835959104249052,0.590685287527419,0.489201319261051,0.333401029597105,0.449935170220014,-0.149859796776029,0.598806143422801,-0.222166870566187,0.474235823289074,-18.4213559994037,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"sample_size_gaussian_n150","sample_size",140,"gaussian",150,6,TRUE,0,TRUE,-288.235708131374,0.0178521631997752,0.000917936354296246,0.329826169563827,-0.435503454606623,1.11129551816397,0.859701002952098,0.552813452495099,0.803467568974828,0.450504496061831,0.9937701076408,-0.371809709040712,1.11620010441485,-0.519002303357055,1.06104735359801,-20.5128619332823,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"sample_size_gaussian_n300","sample_size",12,"gaussian",300,6,TRUE,0,FALSE,-603.650671319093,0.0148593028531962,0.00603858328947222,0.297025304765175,-0.160721721471407,1.17134253870135,0.927657913398363,0.266376281556078,0.823416784091117,0.419853028558103,1.50337715783286,-1.08025260722074,1.53833510817051,-1.20814595347209,1.85123973976922,-35.6991587617263,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"sample_size_gaussian_n300","sample_size",140,"gaussian",300,6,TRUE,0,FALSE,-630.133510987448,0.0779357811970215,0.00132849023830933,0.464651831144567,-0.224244346528807,0.913046051641575,0.953842622710186,0.493236687299567,0.626356886442673,0.373677927977251,0.545366462913799,-0.507317003609604,0.912351334291397,-0.611414571194753,0.744845702828804,-42.9299335086866,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"sample_size_gaussian_n1000","sample_size",12,"gaussian",1000,6,TRUE,0,FALSE,-2019.80386941328,0.223653166829787,0.0526625985811184,0.31091933489939,-0.238017176296492,1.09620607905742,0.897809729924309,0.434903633798818,0.6768074240332,0.417584014377143,1.12224173391739,-0.708535003469061,1.33591950861201,-0.876404053676375,1.32719567528184,-32.2665466496228,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"sample_size_gaussian_n1000","sample_size",140,"gaussian",1000,6,TRUE,0,FALSE,-1994.8833909109,0.197061323002884,0.0154002879549314,0.31336809703661,-0.214722614873701,1.0827295246977,0.873471746810884,0.357155867020783,0.746195655207829,0.346276937357437,1.25579249430671,-0.744084908026219,1.42261969755042,-0.912023287165749,1.4596839175347,-30.6476820968881,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0011.csv"
"baseline_gaussian_n300","baseline_accuracy",13,"gaussian",300,6,TRUE,0,FALSE,-618.007091747292,0.0637594607619862,0.00492138559712982,0.419655378189076,-0.172457971662107,0.949033541982364,0.917953008581295,0.379081160396858,0.60810174909903,0.405059873585317,0.852994467897736,-0.690562739552076,1.19688919879959,-0.812962214529373,1.09748642794424,-38.992755430715,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0012.csv"
"baseline_gaussian_n300","baseline_accuracy",141,"gaussian",300,6,TRUE,0,FALSE,-608.274366087215,0.402670828623371,0.0167705792194114,0.397434979545099,-0.267897578094445,0.954346893513747,0.830317475371155,0.418891978920035,0.613212281153236,0.305201669721266,0.795422105285437,-0.606785481928545,1.12678339275134,-0.80479987623166,1.00044237547995,-37.3380957483219,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0012.csv"
"baseline_gaussian_n300","baseline_accuracy",269,"gaussian",300,6,TRUE,0,FALSE,-616.749125654935,0.147070583646168,0.0305334670736414,0.2975921669927,-0.256531775349039,1.1437270186617,0.842458679826885,0.362022261839509,0.765773557374063,0.271380998162708,1.04814507848921,-0.673724518490835,1.14520010244755,-0.857904366386622,1.24599872888252,-32.7320145459537,0.3,-0.2,1.1,0.9,0.35,0.7,0.4,1.2,-0.8,1.36264171554803,-0.94890757810422,1.4422205101856,-33.6900675259798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chunk_0012.csv"
